time,sm_c4grass,rfe,rfe_filled,temperature_2m_mean (°C),relative_humidity_2m_mean (%)
21/10/2017,2.34,0,0,22.5,69
22/10/2017,2.29,0,0,23.4,52
23/10/2017,2.24,0,0,21.6,69
24/10/2017,2.2,0,0,21.8,73
25/10/2017,4.95,30.9,30.9,20.1,88
26/10/2017,11.36,0,0,20.9,81
27/10/2017,8.81,0,0,21.4,80
28/10/2017,6.34,0,0,21.1,82
29/10/2017,4.45,0,0,20.8,80
30/10/2017,3.49,0,0,20.7,79
31/10/2017,3.25,0,0,21.4,71
01/11/2017,3.15,0,0,20.5,78
02/11/2017,3.06,0,0,19.9,85
03/11/2017,2.97,0,0,20.3,83
04/11/2017,3.5,2,2,20.6,85
05/11/2017,6.38,12,12,20.7,81
06/11/2017,14.78,13.6,13.6,20.3,84
07/11/2017,19.62,0,0,20.3,85
08/11/2017,18.31,9.5,9.5,20.8,84
09/11/2017,24.35,4.1,4.1,21.4,81
10/11/2017,24.6,0,0,20.7,87
11/11/2017,22.55,0,0,20.3,88
12/11/2017,19.35,0,0,20.7,82
13/11/2017,18.81,14.4,14.4,20.3,86
14/11/2017,32.08,15.7,15.7,19.9,90
15/11/2017,38.48,0,0,20.6,83
16/11/2017,38.03,10,10,21.2,76
17/11/2017,41.04,0,0,21.3,74
18/11/2017,36.1,0,0,20.6,81
19/11/2017,31.84,0,0,20.3,85
20/11/2017,28.27,0,0,20.1,84
21/11/2017,25.11,0,0,20.2,86
22/11/2017,22.32,0,0,21.3,79
23/11/2017,19.85,0,0,21.2,80
24/11/2017,18.99,10.7,10.7,21,84
25/11/2017,23.36,5.3,5.3,20.5,86
26/11/2017,25.51,0,0,21.1,80
27/11/2017,22.11,0,0,21.4,75
28/11/2017,23.73,8.9,8.9,22,73
29/11/2017,25.38,0,0,21.5,79
30/11/2017,22.03,0,0,20.6,83
01/12/2017,19.06,0,0,21.5,75
02/12/2017,16.31,0,0,21.7,71
03/12/2017,14.38,0,0,21.8,73
04/12/2017,13.71,0,0,21.8,73
05/12/2017,13.24,0,0,21.6,76
06/12/2017,12.8,0,0,21.6,76
07/12/2017,12.39,0,0,21.8,78
08/12/2017,12,0,0,20.9,84
09/12/2017,11.64,0,0,20.6,81
10/12/2017,11.28,0,0,21.4,60
11/12/2017,10.93,0,0,20.9,69
12/12/2017,10.6,0,0,21.3,67
13/12/2017,10.29,0,0,21.6,68
14/12/2017,10,0,0,21.7,69
15/12/2017,9.73,0,0,22.5,71
16/12/2017,9.48,0,0,22.9,67
17/12/2017,9.22,0,0,21.4,80
18/12/2017,8.98,0,0,21.8,73
19/12/2017,8.74,0,0,20,85
20/12/2017,8.5,0,0,21.1,71
21/12/2017,8.27,0,0,21.5,66
22/12/2017,8.05,0,0,21.4,67
23/12/2017,7.83,0,0,22.5,54
24/12/2017,7.63,0,0,23.3,47
25/12/2017,7.44,0,0,23.4,50
26/12/2017,7.26,0,0,22.9,60
27/12/2017,7.08,0,0,22.7,63
28/12/2017,6.9,0,0,22.7,58
29/12/2017,6.73,11,11,22.4,65
30/12/2017,6.53,0,0,22.6,59
31/12/2017,6.36,0,0,22.8,58
01/01/2018,6.21,0,0,23.3,55
02/01/2018,6.06,0,0,23.2,61
03/01/2018,5.92,0,0,22.9,68
04/01/2018,5.78,0,0,21.9,73
05/01/2018,12.86,15.7,15.7,23.1,62
06/01/2018,13.82,0.4,0.4,22.9,61
07/01/2018,15.56,4.9,4.9,23.4,48
08/01/2018,13.99,0,0,23.7,48
09/01/2018,11.63,0,0,23.3,52
10/01/2018,9.77,0,0,23.1,57
11/01/2018,7.84,0,0,22.6,56
12/01/2018,6.81,0,0,21.7,66
13/01/2018,6.6,0.6,0.6,21.6,55
14/01/2018,6.41,0,0,22.7,44
15/01/2018,6.25,1.2,1.2,22.8,49
16/01/2018,6.08,2.1,2.1,23.2,52
17/01/2018,5.92,0,0,23.1,55
18/01/2018,5.77,0,0,23.5,57
19/01/2018,5.62,0,0,22.8,63
20/01/2018,5.47,0,0,22.5,61
21/01/2018,5.32,0,0,23.1,56
22/01/2018,5.19,0,0,22.7,55
23/01/2018,5.06,0,0,22,60
24/01/2018,4.94,0,0,22.3,63
25/01/2018,4.82,0,0,23.2,59
26/01/2018,4.71,0,0,23.5,61
27/01/2018,4.61,0,0,23,63
28/01/2018,4.5,0,0,22.8,61
29/01/2018,4.41,0,0,24.1,51
30/01/2018,4.33,2.3,2.3,24.1,55
31/01/2018,4.23,0,0,23.3,58
01/02/2018,4.13,0,0,22.1,62
02/02/2018,4.03,0,0,21.6,66
03/02/2018,3.95,0,0,22.5,58
04/02/2018,3.87,0,0,22.7,60
05/02/2018,3.79,0,0,22.9,61
06/02/2018,3.71,0,0,22.9,60
07/02/2018,3.63,6.5,6.5,22.8,53
08/02/2018,3.55,0,0,22.4,54
09/02/2018,3.47,0,0,22.4,52
10/02/2018,3.4,0,0,22.5,63
11/02/2018,3.32,0,0,22.1,66
12/02/2018,3.25,0,0,22.5,59
13/02/2018,3.18,0,0,22.7,56
14/02/2018,3.12,0,0,22.1,71
15/02/2018,3.05,0,0,21.8,71
16/02/2018,2.99,0,0,22.5,64
17/02/2018,2.94,0,0,22.6,66
18/02/2018,2.89,0,0,22.8,67
19/02/2018,2.84,0,0,23.7,63
20/02/2018,2.79,0,0,23.7,62
21/02/2018,2.75,0,0,24.4,56
22/02/2018,2.7,0,0,24.4,58
23/02/2018,2.66,0,0,24.1,60
24/02/2018,2.62,0,0,24.3,59
25/02/2018,2.59,0,0,24.3,57
26/02/2018,2.55,0,0,25.3,51
27/02/2018,2.51,0,0,24.2,62
28/02/2018,2.47,0,0,24.8,55
01/03/2018,10.72,58.6,58.6,22.8,74
02/03/2018,40.02,25.4,25.4,21.5,83
03/03/2018,48.28,39.3,39.3,21.6,84
04/03/2018,59.8,32.6,32.6,19.8,87
05/03/2018,64.65,0,0,21.5,72
06/03/2018,67.52,16.5,16.5,21.9,78
07/03/2018,69.07,0,0,22.5,71
08/03/2018,65.91,4.1,4.1,23.3,71
09/03/2018,62.66,0,0,23,75
10/03/2018,58.66,0,0,23.5,68
11/03/2018,56.95,7.5,7.5,22.8,73
12/03/2018,63.97,0,0,22,80
13/03/2018,68.96,25,25,21.8,82
14/03/2018,77.81,46.3,46.3,22.4,80
15/03/2018,83.32,44.4,44.4,21.3,86
16/03/2018,87.82,51.7,51.7,21.4,86
17/03/2018,88.22,7.6,7.6,22.3,79
18/03/2018,88.68,22.9,22.9,22.1,80
19/03/2018,89.2,3.3,3.3,21.2,78
20/03/2018,89.54,39.2,39.2,20.8,81
21/03/2018,89.83,3.4,3.4,21.1,80
22/03/2018,90.13,0,0,21.7,72
23/03/2018,89.95,0,0,21.9,70
24/03/2018,88.15,0,0,22.3,68
25/03/2018,89.17,10.1,10.1,21.3,84
26/03/2018,88.04,9.7,9.7,21.1,87
27/03/2018,87.08,4.9,4.9,20.3,90
28/03/2018,85.86,0,0,20.5,87
29/03/2018,80.96,0,0,20.9,82
30/03/2018,76.22,0,0,21.1,80
31/03/2018,72,1.2,1.2,21.4,78
01/04/2018,70.58,10.4,10.4,21.6,79
02/04/2018,70.12,0,0,21.2,80
03/04/2018,70.57,13.3,13.3,20.9,82
04/04/2018,79.94,5.7,5.7,21,78
05/04/2018,76.68,0,0,21.1,82
06/04/2018,72.37,0,0,21.5,80
07/04/2018,73.25,22.4,22.4,21.4,82
08/04/2018,79.99,23,23,20.8,87
09/04/2018,83.22,10,10,20.8,86
10/04/2018,84.86,14.2,14.2,21.7,80
11/04/2018,86.68,45.9,45.9,21.4,83
12/04/2018,91.01,0,0,20.9,88
13/04/2018,91.34,30.6,30.6,21.1,86
14/04/2018,91.53,58.2,58.2,20.5,88
15/04/2018,91.8,49,49,21.6,79
16/04/2018,92.28,89,89,21.7,79
17/04/2018,92.98,60.8,60.8,20.3,86
18/04/2018,94.17,25.2,25.2,21,84
19/04/2018,95.14,59.3,59.3,21.1,85
20/04/2018,96.14,71.2,71.2,20.9,86
21/04/2018,97.4,46.8,46.8,21.1,85
22/04/2018,98.3,55.9,55.9,20.7,88
23/04/2018,99.19,82.3,82.3,21.1,86
24/04/2018,99.94,41.5,41.5,20.1,93
25/04/2018,100,0,0,21,81
26/04/2018,100,0,0,20.6,86
27/04/2018,100,0,0,21.2,80
28/04/2018,100,0,0,20.5,83
29/04/2018,99.88,0,0,21,83
30/04/2018,99.21,0,0,20.7,85
01/05/2018,97.88,0,0,19.5,90
02/05/2018,95.62,0,0,20.6,82
03/05/2018,93.32,0,0,20.5,84
04/05/2018,91.16,0,0,20.6,85
05/05/2018,89.04,0,0,20.1,88
06/05/2018,86.87,0,0,20.2,83
07/05/2018,84.28,8.9,8.9,19.3,89
08/05/2018,81.52,0,0,20,88
09/05/2018,78.79,0,0,20.2,85
10/05/2018,76.32,0,0,20.1,88
11/05/2018,74.05,0,0,21,81
12/05/2018,71.74,0,0,21.6,78
13/05/2018,69.44,0,0,21.4,83
14/05/2018,67.29,0,0,21.1,83
15/05/2018,65.33,0,0,21.2,79
16/05/2018,74.75,13.6,13.6,21.5,76
17/05/2018,75.3,0,0,21.4,77
18/05/2018,74.88,3.9,3.9,21,71
19/05/2018,73.24,0,0,20.9,71
20/05/2018,70.57,0,0,21.1,73
21/05/2018,68.22,0,0,20.7,78
22/05/2018,66.04,0,0,20.5,79
23/05/2018,64.05,0,0,20.4,77
24/05/2018,62.16,0,0,21.1,71
25/05/2018,60.31,0,0,20.5,78
26/05/2018,58.56,0,0,20.7,76
27/05/2018,57.04,0,0,21,69
28/05/2018,55.63,0,0,20.8,63
29/05/2018,54.01,0,0,20.8,67
30/05/2018,52.47,0,0,21,71
31/05/2018,51.45,0,0,19.9,82
01/06/2018,50.66,0,0,20.5,83
02/06/2018,49.88,0,0,20.8,80
03/06/2018,49.11,0,0,20.4,77
04/06/2018,48.43,0,0,19.4,83
05/06/2018,47.75,0,0,20.4,69
06/06/2018,47.07,0,0,19.1,74
07/06/2018,46.39,0,0,18.7,75
08/06/2018,45.7,0,0,19.5,69
09/06/2018,45.01,0,0,19.2,70
10/06/2018,44.34,0,0,19.5,67
11/06/2018,43.68,0,0,19.9,65
12/06/2018,43.04,0,0,18.9,78
13/06/2018,42.41,0,0,19.9,76
14/06/2018,41.81,0,0,19.5,72
15/06/2018,41.24,0,0,19.3,75
16/06/2018,40.69,0,0,19,79
17/06/2018,40.13,0,0,18.9,80
18/06/2018,39.56,0,0,19.3,73
19/06/2018,39,0,0,19.4,73
20/06/2018,38.47,0,0,20,72
21/06/2018,37.95,0,0,19.7,79
22/06/2018,37.46,0,0,19,85
23/06/2018,36.99,0,0,19.3,81
24/06/2018,36.49,0,0,19.5,75
25/06/2018,35.98,0,0,19.2,72
26/06/2018,35.51,0,0,19.1,80
27/06/2018,35.04,0,0,19.8,70
28/06/2018,34.58,0,0,20.3,68
29/06/2018,34.13,0,0,19.6,78
30/06/2018,33.68,0,0,19.5,77
01/07/2018,33.25,0,0,19,81
02/07/2018,32.83,0,0,19,78
03/07/2018,32.42,0,0,18.6,80
04/07/2018,31.99,0,0,18.6,78
05/07/2018,31.58,0,0,19.3,67
06/07/2018,31.18,0,0,19.4,67
07/07/2018,30.78,0,0,19.1,73
08/07/2018,30.38,0,0,19.1,73
09/07/2018,29.99,0,0,19.7,69
10/07/2018,29.61,0,0,19.5,71
11/07/2018,29.23,0,0,19.5,72
12/07/2018,28.88,0,0,19.5,72
13/07/2018,28.54,0,0,19,73
14/07/2018,28.21,0,0,19.1,71
15/07/2018,27.86,0,0,19.1,70
16/07/2018,27.52,0,0,18.9,67
17/07/2018,27.2,0,0,19.3,64
18/07/2018,26.88,0,0,18.9,65
19/07/2018,26.55,0,0,19,64
20/07/2018,26.24,0,0,18.7,70
21/07/2018,25.94,0,0,18.2,74
22/07/2018,25.64,0,0,18.8,68
23/07/2018,25.35,0,0,19.1,67
24/07/2018,25.07,0,0,18.9,68
25/07/2018,24.79,0,0,18.4,70
26/07/2018,24.52,0,0,19,68
27/07/2018,24.25,0,0,20.1,68
28/07/2018,24.01,0,0,20.9,64
29/07/2018,23.76,0,0,20,76
30/07/2018,23.52,0,0,20.1,77
31/07/2018,23.29,0,0,20,74
01/08/2018,23.05,0,0,20.3,71
02/08/2018,22.82,0,0,19.8,72
03/08/2018,22.59,0,0,19.9,66
04/08/2018,22.37,0,0,20.2,64
05/08/2018,22.14,0,0,19.2,67
06/08/2018,21.91,0,0,19.9,62
07/08/2018,21.69,0,0,20,61
08/08/2018,21.48,0,0,19.9,66
09/08/2018,21.27,0,0,20.2,69
10/08/2018,21.06,0,0,19.1,75
11/08/2018,20.85,0,0,18.7,71
12/08/2018,20.64,0,0,18.8,72
13/08/2018,20.43,0,0,18.5,67
14/08/2018,20.23,0,0,19.3,65
15/08/2018,20.03,0,0,18.7,73
16/08/2018,19.84,0,0,19,64
17/08/2018,19.65,0,0,18.5,70
18/08/2018,19.46,0,0,18.4,75
19/08/2018,19.28,0,0,19.4,66
20/08/2018,19.1,0,0,19.1,64
21/08/2018,18.92,0,0,19.2,67
22/08/2018,18.75,0,0,19.6,65
23/08/2018,18.58,0,0,19.3,72
24/08/2018,18.41,0,0,20.4,61
25/08/2018,18.24,0,0,19.5,71
26/08/2018,18.07,0,0,19,77
27/08/2018,17.91,0,0,20.1,69
28/08/2018,17.74,0,0,18.9,73
29/08/2018,17.58,0,0,19.7,63
30/08/2018,17.42,0.6,0.6,19.4,63
31/08/2018,17.26,0,0,19.3,70
01/09/2018,17.1,0,0,19.2,75
02/09/2018,16.95,0,0,19.7,72
03/09/2018,16.8,0,0,20.6,63
04/09/2018,16.66,0,0,19.4,79
05/09/2018,16.52,0,0,19.8,76
06/09/2018,16.37,0,0,19.6,76
07/09/2018,16.22,0,0,19.9,69
08/09/2018,16.08,0,0,20.5,67
09/09/2018,15.95,0,0,20.9,66
10/09/2018,15.82,0,0,21.7,69
11/09/2018,15.69,0,0,21,68
12/09/2018,15.55,0,0,21.1,63
13/09/2018,15.42,0,0,20.7,73
14/09/2018,15.29,0,0,21.9,66
15/09/2018,15.16,0,0,21.2,62
16/09/2018,15.04,0,0,21.7,62
17/09/2018,14.91,0,0,21.3,60
18/09/2018,14.79,0,0,21.2,63
19/09/2018,14.67,0,0,20.7,64
20/09/2018,14.56,0,0,21.2,65
21/09/2018,14.45,0,0,21.1,74
22/09/2018,14.33,0,0,20.4,67
23/09/2018,14.22,0,0,20.8,63
24/09/2018,14.11,0,0,20.8,66
25/09/2018,14,0,0,21,72
26/09/2018,13.89,0,0,21.6,68
27/09/2018,13.79,0,0,20.8,74
28/09/2018,13.68,0,0,20.1,86
29/09/2018,13.57,0,0,20.7,70
30/09/2018,13.46,0,0,20.6,65
01/10/2018,13.36,0,0,20.1,63
02/10/2018,13.25,0,0,20.2,68
03/10/2018,13.16,0,0,20.2,71
04/10/2018,13.06,0,0,20.5,67
05/10/2018,12.97,0,0,21.4,68
06/10/2018,12.87,0,0,21.5,70
07/10/2018,12.78,0,0,21.8,65
08/10/2018,12.69,0,0,21.6,66
09/10/2018,12.6,0,0,20.7,68
10/10/2018,12.5,0,0,21.4,64
11/10/2018,12.41,0,0,21.7,61
12/10/2018,12.32,0,0,22.5,61
13/10/2018,12.24,0,0,22.6,68
14/10/2018,12.15,0,0,22.9,63
15/10/2018,12.07,0,0,23.1,63
16/10/2018,11.99,0,0,22.4,71
17/10/2018,11.92,0,0,22.6,73
18/10/2018,11.84,0,0,21.6,79
19/10/2018,11.77,0,0,21.6,77
20/10/2018,11.69,0,0,21.9,71
21/10/2018,11.61,0,0,22.1,70
22/10/2018,11.53,0,0,21,73
23/10/2018,11.44,0,0,19.4,84
24/10/2018,11.36,0,0,18.8,77
25/10/2018,11.29,0,0,18.9,88
26/10/2018,11.23,0,0,19.5,92
27/10/2018,11.16,0,0,19.4,89
28/10/2018,11.09,0,0,20.6,78
29/10/2018,11.02,0,0,20.8,79
30/10/2018,10.96,0,0,20.9,74
31/10/2018,10.9,0,0,21,74
01/11/2018,10.83,8.9,8.9,21,84
02/11/2018,10.77,0,0,20.8,85
03/11/2018,10.69,0,0,21,82
04/11/2018,10.62,0,0,21.6,75
05/11/2018,10.55,0,0,21.2,69
06/11/2018,10.49,0,0,21.9,71
07/11/2018,10.42,0,0,22.2,73
08/11/2018,10.36,0,0,22.3,75
09/11/2018,10.3,0,0,21.4,83
10/11/2018,10.23,0,0,21.3,81
11/11/2018,10.17,0,0,21,84
12/11/2018,10.12,0,0,21.7,79
13/11/2018,10.06,0,0,21.2,73
14/11/2018,10,0,0,20.9,77
15/11/2018,9.95,0,0,22,62
16/11/2018,9.9,0,0,22.2,67
17/11/2018,9.85,4.8,4.8,20.9,89
18/11/2018,9.79,0,0,21.8,75
19/11/2018,9.73,0,0,20.8,85
20/11/2018,9.67,7.2,7.2,20,90
21/11/2018,9.62,0,0,20.8,84
22/11/2018,9.56,0,0,21.1,85
23/11/2018,9.51,0,0,20.8,87
24/11/2018,9.46,0,0,20.9,87
25/11/2018,16.07,27.1,27.1,20.6,87
26/11/2018,22.95,0,0,20.5,85
27/11/2018,19.06,0,0,21.8,74
28/11/2018,16.02,0,0,20.9,85
29/11/2018,21.01,0,0,20.5,88
30/11/2018,20.88,0,0,21.5,72
01/12/2018,18.49,2.5,2.5,20.2,87
02/12/2018,18.94,7.4,7.4,20.4,84
03/12/2018,30.86,23.4,23.4,21,86
04/12/2018,34.14,8.6,8.6,21.4,83
05/12/2018,40.4,8.6,8.6,21,85
06/12/2018,43.42,3.2,3.2,21.2,87
07/12/2018,49.79,31.4,31.4,21.6,85
08/12/2018,53.96,2.2,2.2,21.2,87
09/12/2018,48.24,0,0,21.6,86
10/12/2018,61.99,85,85,20.8,88
11/12/2018,68.17,16.9,16.9,21.8,79
12/12/2018,72.17,29.1,29.1,21.9,83
13/12/2018,78,23.3,23.3,20.9,88
14/12/2018,82.42,8.1,8.1,20.8,84
15/12/2018,83.93,0,0,20.9,83
16/12/2018,80.77,0,0,20.7,83
17/12/2018,75.74,0,0,21.5,79
18/12/2018,71.3,0,0,21.6,79
19/12/2018,67.46,0,0,21.3,81
20/12/2018,63.5,0,0,21,78
21/12/2018,60.01,0,0,21.4,74
22/12/2018,57.15,0,0,21.2,83
23/12/2018,54.5,0,0,21.1,84
24/12/2018,52.13,0,0,21,80
25/12/2018,49.69,0,0,21,80
26/12/2018,47.38,0,0,21,78
27/12/2018,46.02,0,0,20.8,79
28/12/2018,45.03,0,0,21.4,78
29/12/2018,44.09,0,0,21.9,76
30/12/2018,43.2,0,0,21.1,84
31/12/2018,42.37,0,0,21.1,76
01/01/2019,41.57,0,0,21.3,80
02/01/2019,40.8,0,0,22,72
03/01/2019,44.62,15.7,15.7,21.9,76
04/01/2019,45.61,0,0,20.4,89
05/01/2019,42.22,0,0,20.5,85
06/01/2019,39.18,0,0,21.1,81
07/01/2019,36.96,0,0,22.4,65
08/01/2019,36,0,0,21.1,74
09/01/2019,35.29,0,0,21.9,73
10/01/2019,34.6,0,0,22.2,73
11/01/2019,33.94,0,0,22,73
12/01/2019,33.31,0,0,21.7,69
13/01/2019,32.72,0,0,21.4,73
14/01/2019,32.15,0,0,21.2,79
15/01/2019,31.6,0,0,20.8,86
16/01/2019,31.07,0,0,21.5,80
17/01/2019,30.56,0,0,22.7,72
18/01/2019,30.07,0,0,22.4,73
19/01/2019,29.59,0,0,22.2,68
20/01/2019,29.11,0,0,22.8,60
21/01/2019,28.66,0,0,22.4,64
22/01/2019,28.21,0,0,21.3,72
23/01/2019,27.75,0,0,21.6,71
24/01/2019,27.32,0,0,22.5,66
25/01/2019,26.88,0,0,23.1,65
26/01/2019,26.47,0,0,22.2,74
27/01/2019,26.07,0,0,22.8,64
28/01/2019,25.68,0,0,21.5,74
29/01/2019,25.28,0,0,21.5,73
30/01/2019,24.9,0,0,22.2,68
31/01/2019,24.52,0,0,23,64
01/02/2019,24.15,0,0,22.7,69
02/02/2019,23.8,0,0,23.4,52
03/02/2019,23.48,0,0,23.3,55
04/02/2019,23.13,0,0,22.8,65
05/02/2019,22.77,0,0,21.6,69
06/02/2019,22.41,0,0,22.3,63
07/02/2019,22.07,0,0,22.6,61
08/02/2019,21.74,0,0,22.6,69
09/02/2019,21.41,0,0,22.5,68
10/02/2019,21.09,0,0,21.9,68
11/02/2019,20.78,0,0,22.7,60
12/02/2019,20.48,0,0,22.6,59
13/02/2019,20.18,0,0,22.2,59
14/02/2019,19.89,0,0,21.8,71
15/02/2019,19.6,0,0,23.7,64
16/02/2019,19.33,0,0,21.9,81
17/02/2019,19.09,0,0,22.5,76
18/02/2019,18.88,0,0,24.2,64
19/02/2019,18.63,0,0,24.3,64
20/02/2019,18.39,0,0,23.3,70
21/02/2019,18.15,0,0,22.3,75
22/02/2019,17.92,0,0,22.5,72
23/02/2019,17.73,15.2,15.2,22,80
24/02/2019,17.53,0,0,21.8,81
25/02/2019,17.3,0,0,22.5,76
26/02/2019,17.07,0,0,23.7,64
27/02/2019,16.86,0,0,22.4,73
28/02/2019,16.65,0,0,23.4,66
01/03/2019,16.47,0,0,24.9,55
02/03/2019,16.33,0,0,24.2,64
03/03/2019,16.19,0,0,24.8,62
04/03/2019,17.19,12.7,12.7,24.1,70
05/03/2019,18.68,0,0,23.1,74
06/03/2019,16.23,0,0,24,66
07/03/2019,15.49,0,0,24.3,64
08/03/2019,15.28,0,0,24.2,60
09/03/2019,15.08,0,0,24,61
10/03/2019,14.87,0,0,23.5,60
11/03/2019,14.67,0,0,23.2,62
12/03/2019,14.48,0,0,24,58
13/03/2019,14.29,0,0,23.7,63
14/03/2019,14.11,0,0,22.7,67
15/03/2019,13.94,0,0,23.5,66
16/03/2019,13.78,0,0,22.9,69
17/03/2019,13.63,0,0,23.9,65
18/03/2019,13.48,0,0,24,66
19/03/2019,13.34,0,0,23.9,64
20/03/2019,13.21,0,0,23.8,69
21/03/2019,13.07,0,0,24.4,64
22/03/2019,12.93,0,0,24.3,66
23/03/2019,12.79,0,0,23.5,68
24/03/2019,12.66,0,0,23.1,67
25/03/2019,12.57,0,0,24.2,51
26/03/2019,12.48,0,0,25.3,51
27/03/2019,12.36,9.3,9.3,24.6,60
28/03/2019,12.22,0,0,22.5,76
29/03/2019,12.07,0,0,23.5,70
30/03/2019,11.93,0,0,23.1,75
31/03/2019,11.8,0,0,23.3,72
01/04/2019,11.68,0,0,22.9,73
02/04/2019,11.56,0,0,22.9,73
03/04/2019,11.44,0,0,22.9,78
04/04/2019,11.32,0,0,22.1,81
05/04/2019,11.2,0,0,22.4,82
06/04/2019,11.07,0,0,22.5,76
07/04/2019,10.95,0,0,23,73
08/04/2019,10.84,0,0,23.5,72
09/04/2019,10.73,0,0,23.3,74
10/04/2019,10.62,0,0,23.4,74
11/04/2019,10.52,0,0,22.5,82
12/04/2019,10.42,0,0,22.4,77
13/04/2019,10.32,0,0,22.8,76
14/04/2019,10.22,0,0,23,74
15/04/2019,10.13,0,0,23.1,73
16/04/2019,10.04,0,0,23.6,64
17/04/2019,9.96,0,0,23.5,66
18/04/2019,9.88,0,0,23.8,67
19/04/2019,9.79,0,0,23.2,72
20/04/2019,9.7,0,0,23.8,73
21/04/2019,9.61,0,0,24.1,72
22/04/2019,9.52,0,0,23.7,73
23/04/2019,18.62,85.7,85.7,23,81
24/04/2019,37.41,11.3,11.3,22.7,82
25/04/2019,42.39,17.8,17.8,21.9,87
26/04/2019,64.24,48.2,48.2,22.1,85
27/04/2019,67.55,1.3,1.3,21.9,85
28/04/2019,70.86,33.5,33.5,21.2,91
29/04/2019,76.76,30.8,30.8,21.9,88
30/04/2019,79.39,0,0,22,84
01/05/2019,75.91,0,0,22.7,77
02/05/2019,71.17,0,0,22.8,74
03/05/2019,68.78,0,0,22.3,77
04/05/2019,75.2,0,0,21.6,82
05/05/2019,71.26,0,0,21.1,87
06/05/2019,67.1,0,0,22.2,81
07/05/2019,63.51,0,0,21.4,84
08/05/2019,60.27,0,0,21.4,82
09/05/2019,57,0,0,21.2,79
10/05/2019,54.11,0,0,20.8,88
11/05/2019,51.65,0,0,20.9,85
12/05/2019,49.35,0,0,20.4,90
13/05/2019,47.19,0,0,21,87
14/05/2019,44.97,0,0,21,82
15/05/2019,42.73,0,0,21.3,80
16/05/2019,40.8,0,0,21.5,76
17/05/2019,39.51,0,0,20.9,86
18/05/2019,38.58,0,0,20,90
19/05/2019,37.67,0,0,20.5,82
20/05/2019,36.81,0,0,20.8,81
21/05/2019,35.99,0,0,20.7,79
22/05/2019,35.23,0,0,20.9,84
23/05/2019,34.47,0,0,20.5,85
24/05/2019,33.74,0,0,20.3,82
25/05/2019,33.03,0,0,19.7,89
26/05/2019,32.33,0,0,19.9,84
27/05/2019,31.64,0,0,20.5,80
28/05/2019,30.97,0,0,20.5,76
29/05/2019,30.33,0,0,20.2,76
30/05/2019,29.72,0,0,21.1,76
31/05/2019,29.15,0,0,21,76
01/06/2019,28.61,0,0,21,79
02/06/2019,28.08,0,0,19.9,88
03/06/2019,27.55,0,0,20.4,75
04/06/2019,27.01,0,0,20.2,71
05/06/2019,26.49,0,0,20,76
06/06/2019,25.97,0,0,20.8,70
07/06/2019,25.46,0,0,20.9,75
08/06/2019,24.98,0,0,21.1,73
09/06/2019,24.51,0,0,20.3,77
10/06/2019,24.03,0,0,20.3,66
11/06/2019,23.58,0,0,20.8,61
12/06/2019,23.14,0,0,20.9,66
13/06/2019,22.71,0,0,21.2,70
14/06/2019,22.29,0.7,0.7,20.7,73
15/06/2019,21.9,0,0,19.8,72
16/06/2019,21.5,0,0,19.8,68
17/06/2019,21.11,0,0,20.5,58
18/06/2019,20.75,0,0,20.3,70
19/06/2019,20.41,0,0,21.5,71
20/06/2019,20.07,0,0,20.8,70
21/06/2019,19.73,0,0,19.5,75
22/06/2019,19.39,0,0,20.2,69
23/06/2019,19.06,0,0,21,64
24/06/2019,18.75,0,0,21.2,68
25/06/2019,18.44,0,0,20.6,71
26/06/2019,18.13,0,0,20.5,74
27/06/2019,17.82,0,0,20.4,72
28/06/2019,17.52,0,0,19.7,75
29/06/2019,17.24,0,0,20.2,66
30/06/2019,16.97,0,0,21.5,59
01/07/2019,16.71,0,0,21.6,69
02/07/2019,16.46,0,0,21.6,66
03/07/2019,16.21,0,0,20.5,69
04/07/2019,15.95,0,0,20.7,64
05/07/2019,15.71,0,0,20.6,65
06/07/2019,15.48,0,0,20.5,70
07/07/2019,15.26,0,0,21.6,64
08/07/2019,15.04,4.4,4.4,21.4,67
09/07/2019,14.82,0,0,21.8,66
10/07/2019,14.61,0,0,21.4,70
11/07/2019,14.39,0,0,21.2,71
12/07/2019,14.17,0,0,21.1,67
13/07/2019,13.97,0,0,20.5,68
14/07/2019,13.76,0,0,20.3,70
15/07/2019,13.55,0,0,19.7,71
16/07/2019,13.34,0,0,19.7,69
17/07/2019,13.13,0,0,19.1,72
18/07/2019,12.94,0,0,19.8,65
19/07/2019,12.76,0,0,19.4,74
20/07/2019,12.59,0,0,19.7,66
21/07/2019,12.42,0,0,20.2,69
22/07/2019,12.24,0,0,19.8,68
23/07/2019,12.07,0,0,19.2,63
24/07/2019,11.91,0,0,19.3,63
25/07/2019,11.75,0,0,19.8,63
26/07/2019,11.59,0,0,19.8,62
27/07/2019,11.42,0,0,19.4,64
28/07/2019,11.27,0,0,19.6,64
29/07/2019,11.12,0,0,20,67
30/07/2019,10.97,0,0,19.5,72
31/07/2019,10.82,0,0,21,67
01/08/2019,10.67,0,0,21.8,67
02/08/2019,10.53,0,0,20.2,79
03/08/2019,10.39,0,0,20,72
04/08/2019,10.26,0,0,20.2,65
05/08/2019,10.13,0,0,21,66
06/08/2019,10.01,0,0,21.5,61
